Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,FET Type,Technology,Drain to Source Voltage (Vdss),Current - Continuous Drain (Id) @ 25°C,"Drive Voltage (Max Rds On, Min Rds On)","Rds On (Max) @ Id, Vgs",Vgs(th) (Max) @ Id,Gate Charge (Qg) (Max) @ Vgs,Vgs (Max),Input Capacitance (Ciss) (Max) @ Vds,FET Feature,Power Dissipation (Max),Operating Temperature,Grade,Qualification,Mounting Type,Supplier Device Package,Package /Case
https://www.onsemi.com/download/data-sheet/pdf/nds7002a-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6157/488%7EMKT-ZA03D%7E%7E3.jpg,2N7000FS-ND,2N7000,onsemi,onsemi,MOSFET TO92 N 60V 0.2A 5OHM 150C,"47,280",41.93,0,1,Bulk,-,Active,N-Channel,MOSFET (Metal Oxide),60 V,200mA (Ta),"4.5V, 10V","5Ohm @ 500mA, 10V",3V @ 1mA,-,±20V,50 pF @ 25 V,-,400mW (Ta),-55°C ~ 150°C (TJ),-,-,Through Hole,TO-92-3,"TO-226-3, TO-92-3 (TO-226AA)"
https://assets.nexperia.com/documents/data-sheet/PMV48XP.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6161/1727%7ESOT23-3%7E%7E3.jpg,"1727-5907-2-ND,1727-5907-1-ND,1727-5907-6-ND","PMV48XP,215",Nexperia USA Inc.,Nexperia USA Inc.,MOSFET P-CH 20V 3.5A TO236AB,"26,489",41.93,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),20 V,3.5A (Ta),"2.5V, 4.5V","55mOhm @ 2.4A, 4.5V",1.25V @ 250µA,11 nC @ 4.5 V,±12V,1000 pF @ 10 V,-,510mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,TO-236AB,"TO-236-3, SC-59, SOT-23-3"
https://www.vishay.com/docs/76741/sia471dj.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5934%7EDJ%7E6.jpg,"SIA471DJ-T1-GE3TR-ND,SIA471DJ-T1-GE3CT-ND,SIA471DJ-T1-GE3DKR-ND",SIA471DJ-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 30V 12.9A/30.3A PPAK,"22,742",41.93,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET® Gen IV,Active,P-Channel,MOSFET (Metal Oxide),30 V,"12.9A (Ta), 30.3A (Tc)","4.5V, 10V","14mOhm @ 10A, 10V",2.5V @ 250µA,27.8 nC @ 10 V,"+16V, -20V",1170 pF @ 15 V,-,"3.5W (Ta), 19.2W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,PowerPAK® SC-70-6,PowerPAK® SC-70-6
https://www.onsemi.com/download/data-sheet/pdf/nds7002a-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6164/488%7EMKT-MA03B%7E%7E3.jpg,"2N7002NTR-ND,2N7002NCT-ND,2N7002NDKR-ND",2N7002,onsemi,onsemi,MOSFET SOT23 N 60V 5OHM 150C,"21,513",41.93,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),60 V,115mA (Ta),"5V, 10V","7.5Ohm @ 500mA, 10V",2.5V @ 250µA,-,±20V,50 pF @ 25 V,-,200mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
https://www.vishay.com/docs/75579/sqa442ej.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5934%7EDJ%7E6.jpg,"SQA442EJ-T1_GE3TR-ND,SQA442EJ-T1_GE3CT-ND,SQA442EJ-T1_GE3DKR-ND",SQA442EJ-T1_GE3,Vishay Siliconix,Vishay Siliconix,MOSFET N-CH 60V 9A PPAK SC70-6,"16,522",41.93,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,N-Channel,MOSFET (Metal Oxide),60 V,9A (Tc),"4.5V, 10V","32mOhm @ 3A, 10V",2.5V @ 250µA,9.7 nC @ 10 V,±20V,636 pF @ 25 V,-,13.6W (Tc),-55°C ~ 175°C (TJ),Automotive,AEC-Q101,Surface Mount,PowerPAK® SC-70-6,PowerPAK® SC-70-6
https://www.vishay.com/docs/75339/si4435fdy.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5498%7EDY%2CEY%7E8.jpg,"SI4435FDY-T1-GE3TR-ND,SI4435FDY-T1-GE3CT-ND,SI4435FDY-T1-GE3DKR-ND",SI4435FDY-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 30V 12.6A 8SOIC,"14,566",41.93,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET® Gen III,Active,P-Channel,MOSFET (Metal Oxide),30 V,12.6A (Tc),"4.5V, 10V","19mOhm @ 9A, 10V",2.2V @ 250µA,42 nC @ 10 V,±20V,1500 pF @ 15 V,-,4.8W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-SOIC,"8-SOIC (0.154"", 3.90mm Width)"
//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1152/AO3416.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/785%7EPO-00001%7E%7E3.jpg,"785-1011-2-ND,785-1011-1-ND,785-1011-6-ND",AO3416,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET N-CH 20V 6.5A SOT23-3L,"4,41,133",42.79,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,N-Channel,MOSFET (Metal Oxide),20 V,6.5A (Ta),"1.8V, 4.5V","22mOhm @ 6.5A, 4.5V",1V @ 250µA,16 nC @ 4.5 V,±8V,1160 pF @ 10 V,-,1.4W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3,"3-SMD, SOT-23-3 Variant"
https://ww1.microchip.com/downloads/en/DeviceDoc/LND150%20C041114.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6532/150%7EC04-104%7ECB%2CNB%2CTT%7E3.jpg,"LND150K1-GTR-ND,LND150K1-GCT-ND,LND150K1-GDKR-ND",LND150K1-G,Microchip Technology,Microchip Technology,MOSFET N-CH 500V 13MA SOT23-3,"28,528",42.79,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,"N-Channel, Depletion Mode",MOSFET (Metal Oxide),500 V,13mA (Tj),0V,"1000Ohm @ 500µA, 0V",-,-,±20V,10 pF @ 25 V,-,360mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
https://www.onsemi.com/pdf/datasheet/nts4173p-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5001/488%7E419-04%7ESQ%2CW%7E3.jpg,"NTS4173PT1GOSTR-ND,NTS4173PT1GOSCT-ND,NTS4173PT1GOSDKR-ND",NTS4173PT1G,onsemi,onsemi,MOSFET P-CH 30V 1.2A SC70-3,"14,142",42.79,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),30 V,1.2A (Ta),"2.5V, 10V","150mOhm @ 1.2A, 10V",1.5V @ 250µA,10.1 nC @ 10 V,±12V,430 pF @ 15 V,-,290mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SC-70-3 (SOT323),"SC-70, SOT-323"
https://www.onsemi.com/pdf/datasheet/fdn327n-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6164/488%7EMKT-MA03B%7E%7E3.jpg,"FDN327NTR-ND,FDN327NCT-ND,FDN327NDKR-ND",FDN327N,onsemi,onsemi,MOSFET N-CH 20V 2A SUPERSOT3,"3,325",42.79,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",PowerTrench®,Active,N-Channel,MOSFET (Metal Oxide),20 V,2A (Ta),"1.8V, 4.5V","70mOhm @ 2A, 4.5V",1.5V @ 250µA,6.3 nC @ 4.5 V,±8V,423 pF @ 10 V,-,500mW (Ta),-55°C ~ 155°C (TJ),-,-,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
https://www.diodes.com/assets/Datasheets/ds30734.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4806/31%7ESOT23-3%7EF%2CN%2CSA%7E3.JPG,"DMN2005K-7DITR-ND,DMN2005K-7DICT-ND,DMN2005K-7DIDKR-ND",DMN2005K-7,Diodes Incorporated,Diodes Incorporated,MOSFET N-CH 20V 300MA SOT23-3,"6,02,715",43.65,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),20 V,300mA (Ta),"1.8V, 2.7V","1.7Ohm @ 200mA, 2.7V",900mV @ 100µA,-,±10V,-,-,350mW (Ta),-65°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
https://www.infineon.com/dgdl/irlml0060pbf.pdf?fileId=5546d462533600a40153566493ef25e6,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/417_SOT-23-3.jpg,"IRLML0060TRPBFTR-ND,IRLML0060TRPBFCT-ND,IRLML0060TRPBFDKR-ND",IRLML0060TRPBF,Infineon Technologies,Infineon Technologies,MOSFET N-CH 60V 2.7A SOT23,"1,39,414",43.65,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",HEXFET®,Active,N-Channel,MOSFET (Metal Oxide),60 V,2.7A (Ta),"4.5V, 10V","92mOhm @ 2.7A, 10V",2.5V @ 25µA,2.5 nC @ 4.5 V,±16V,290 pF @ 25 V,-,1.25W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,Micro3™/SOT-23,"TO-236-3, SC-59, SOT-23-3"
https://www.onsemi.com/pdf/datasheet/nds331n-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6164/488%7EMKT-MA03B%7E%7E3.jpg,"NDS331NTR-ND,NDS331NCT-ND,NDS331NDKR-ND",NDS331N,onsemi,onsemi,MOSFET N-CH 20V 1.3A SUPERSOT3,"59,965",43.65,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),20 V,1.3A (Ta),"2.7V, 4.5V","160mOhm @ 1.5A, 4.5V",1V @ 250µA,5 nC @ 4.5 V,±8V,162 pF @ 10 V,-,500mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
https://www.vishay.com/docs/68741/si2301cd.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5479%7EDS%2CE%2CK%7E3.jpg,"SI2301CDS-T1-GE3TR-ND,SI2301CDS-T1-GE3CT-ND,SI2301CDS-T1-GE3DKR-ND",SI2301CDS-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 20V 3.1A SOT23-3,"49,307",43.65,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,P-Channel,MOSFET (Metal Oxide),20 V,3.1A (Tc),"2.5V, 4.5V","112mOhm @ 2.8A, 4.5V",1V @ 250µA,10 nC @ 4.5 V,±8V,405 pF @ 10 V,-,"860mW (Ta), 1.6W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3 (TO-236),"TO-236-3, SC-59, SOT-23-3"
https://www.vishay.com/docs/68645/si2302cds.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5479%7EDS%2CE%2CK%7E3.jpg,"SI2302CDS-T1-GE3TR-ND,SI2302CDS-T1-GE3CT-ND,SI2302CDS-T1-GE3DKR-ND",SI2302CDS-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET N-CH 20V 2.6A SOT23-3,"34,077",43.65,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,N-Channel,MOSFET (Metal Oxide),20 V,2.6A (Ta),"2.5V, 4.5V","57mOhm @ 3.6A, 4.5V",850mV @ 250µA,5.5 nC @ 4.5 V,±8V,-,-,710mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3 (TO-236),"TO-236-3, SC-59, SOT-23-3"
https://www.diodes.com/assets/Datasheets/ds31372.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4905/31%7ESOT323%7E%7E3.JPG,"DMP2240UWDITR-ND,DMP2240UWDICT-ND,DMP2240UWDIDKR-ND",DMP2240UW-7,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 20V 1.5A SOT323,"25,833",43.65,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),20 V,1.5A (Ta),"1.8V, 4.5V","150mOhm @ 2A, 4.5V",1V @ 250µA,-,±12V,320 pF @ 16 V,-,250mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-323,"SC-70, SOT-323"
https://www.diodes.com/assets/Datasheets/ZXMP10A13FQ.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4806/31%7ESOT23-3%7EF%2CN%2CSA%7E3.JPG,"ZXMP10A13FQTADITR-ND,ZXMP10A13FQTADICT-ND,ZXMP10A13FQTADIDKR-ND",ZXMP10A13FQTA,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 100V 600MA SOT23,"25,159",43.65,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),100 V,600mA (Ta),"6V, 10V","1Ohm @ 600mA, 10V",4V @ 250µA,1.8 nC @ 5 V,±20V,141 pF @ 50 V,-,625mW (Ta),-55°C ~ 150°C (TJ),Automotive,AEC-Q101,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
https://aosmd.com/res/data_sheets/AO3442.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/785%7EPO-00001%7E%7E3.jpg,"785-1461-2-ND,785-1461-1-ND,785-1461-6-ND",AO3442,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET N-CH 100V 1A SOT23-3L,"1,18,231",44.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,N-Channel,MOSFET (Metal Oxide),100 V,1A (Ta),"4.5V, 10V","630mOhm @ 1A, 10V",2.9V @ 250µA,6 nC @ 10 V,±20V,100 pF @ 50 V,-,1.4W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3,"3-SMD, SOT-23-3 Variant"
https://www.infineon.com/dgdl/BSR802N_Rev2.1.pdf?folderId=db3a3043156fd573011622e10b5c1f67&fileId=db3a30431b0626df011b129302297bc1,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6311/448%7EPPG-SC59-3%7E%7E3.jpg,"BSR802NL6327HTSA1TR-ND,BSR802NL6327HTSA1CT-ND,BSR802NL6327HTSA1DKR-ND",BSR802NL6327HTSA1,Infineon Technologies,Infineon Technologies,MOSFET N-CH 20V 3.7A SC59,"78,360",44.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",OptiMOS™,Active,N-Channel,MOSFET (Metal Oxide),20 V,3.7A (Ta),"1.8V, 2.5V","23mOhm @ 3.7A, 2.5V",750mV @ 30µA,4.7 nC @ 2.5 V,±8V,1447 pF @ 10 V,-,500mW (Ta),-55°C ~ 150°C (TJ),Automotive,AEC-Q101,Surface Mount,PG-SC59-3,"TO-236-3, SC-59, SOT-23-3"
https://www.diodes.com/assets/Datasheets/products_inactive_data/DMN2230UQ.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4806/31%7ESOT23-3%7EF%2CN%2CSA%7E3.JPG,"DMN2230UQ-7DITR-ND,DMN2230UQ-7DICT-ND,DMN2230UQ-7DIDKR-ND",DMN2230UQ-7,Diodes Incorporated,Diodes Incorporated,MOSFET N-CH 20V 2A SOT23,"56,744",44.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),20 V,2A (Ta),"1.8V, 4.5V","110mOhm @ 2.5A, 4.5V",1V @ 250µA,2.3 nC @ 10 V,±12V,188 pF @ 10 V,-,600mW (Ta),-55°C ~ 150°C (TJ),Automotive,AEC-Q101,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
https://www.vishay.com/docs/62865/si2369d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5479%7EDS%2CE%2CK%7E3.jpg,"SI2369DS-T1-GE3TR-ND,SI2369DS-T1-GE3CT-ND,SI2369DS-T1-GE3DKR-ND",SI2369DS-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 30V 7.6A TO236,"19,182",44.5,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,P-Channel,MOSFET (Metal Oxide),30 V,7.6A (Tc),"4.5V, 10V","29mOhm @ 5.4A, 10V",2.5V @ 250µA,36 nC @ 10 V,±20V,1295 pF @ 15 V,-,"1.25W (Ta), 2.5W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3 (TO-236),"TO-236-3, SC-59, SOT-23-3"
https://aosmd.com/res/data_sheets/AO7401.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/785%7EPO-00012%7E%7E3.jpg,"785-1084-2-ND,785-1084-1-ND,785-1084-6-ND",AO7400,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET N-CH 30V 1.7A SC70-3,"1,71,679",45.36,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,N-Channel,MOSFET (Metal Oxide),30 V,1.7A (Ta),"2.5V, 10V","85mOhm @ 1.5A, 10V",1.4V @ 250µA,4.82 nC @ 4.5 V,±12V,390 pF @ 15 V,-,350mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SC-70-3,"SC-70, SOT-323"
https://www.diodes.com/assets/Datasheets/DMP3056L.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4806/31%7ESOT23-3%7EF%2CN%2CSA%7E3.JPG,"DMP3056L-7DITR-ND,DMP3056L-7DICT-ND,DMP3056L-7DIDKR-ND",DMP3056L-7,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 30V 4.3A SOT23,"31,178",45.36,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),30 V,4.3A (Ta),"4.5V, 10V","50mOhm @ 6A, 10V",2.1V @ 250µA,11.8 nC @ 10 V,±25V,642 pF @ 25 V,-,1.38W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
https://www.st.com/content/ccc/resource/technical/document/datasheet/04/34/f3/84/3e/6f/4c/eb/CD00002146.pdf/files/CD00002146.pdf/jcr:content/translations/en.CD00002146.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4819/SOT223-3L.jpg,"497-4525-2-ND,497-4525-1-ND,497-4525-6-ND",STN4NF03L,STMicroelectronics,STMicroelectronics,MOSFET N-CH 30V 6.5A SOT223,"12,114",45.36,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",STripFET™ II,Active,N-Channel,MOSFET (Metal Oxide),30 V,6.5A (Tc),"5V, 10V","50mOhm @ 2A, 10V",1V @ 250µA,9 nC @ 10 V,±16V,330 pF @ 25 V,-,3.3W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-223,"TO-261-4, TO-261AA"
https://aosmd.com/sites/default/files/res/datasheets/AO3422.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/785%7EPO-00001%7E%7E3.jpg,"785-1015-2-ND,785-1015-1-ND,785-1015-6-ND",AO3422,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET N-CH 55V 2.1A SOT23-3,"4,40,578",46.21,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),55 V,2.1A (Ta),"2.5V, 4.5V","160mOhm @ 2.1A, 4.5V",2V @ 250µA,3.3 nC @ 4.5 V,±12V,300 pF @ 25 V,-,1.25W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3,"3-SMD, SOT-23-3 Variant"
https://toshiba.semicon-storage.com/info/docget.jsp?did=10012&prodName=SSM3K123TU,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6310/264%7E2-2U1A%7E%7E3.jpg,"SSM3K123TULFTR-ND,SSM3K123TULFCT-ND,SSM3K123TULFDKR-ND","SSM3K123TU,LF",Toshiba Semiconductor and Storage,Toshiba Semiconductor and Storage,MOSFET N-CH 20V 4.2A UFM,"12,523",46.21,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",U-MOSIII,Active,N-Channel,MOSFET (Metal Oxide),20 V,4.2A (Ta),"1.5V, 4V","28mOhm @ 3A, 4V",1V @ 1mA,13.6 nC @ 4 V,±10V,1010 pF @ 10 V,-,500mW (Ta),150°C (TJ),-,-,Surface Mount,UFM,"3-SMD, Flat Leads"
https://www.onsemi.com/pdf/datasheet/bss84-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5883/488%7E318-08%7EET%2CL%2CLT%2CSF%2CSN%7E3.jpg,"BSS84TR-ND,BSS84CT-ND,BSS84DKR-ND",BSS84,onsemi,onsemi,MOSFET P-CH 50V 130MA SOT23-3,"11,897",46.21,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),50 V,130mA (Ta),"4.5V, 10V","8Ohm @ 150mA, 10V",2V @ 250µA,1.3 nC @ 5 V,±20V,73 pF @ 25 V,-,225mW (Ta),-55°C ~ 155°C (TJ),-,-,Surface Mount,SOT-23-3 (TO-236),"TO-236-3, SC-59, SOT-23-3"
https://www.infineon.com/dgdl/irlr8726pbf.pdf?fileId=5546d462533600a40153567181dd26f7,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/448%7ETO252AA%7E%7E2.jpg,"IRLR8726TRPBFTR-ND,IRLR8726TRPBFCT-ND,IRLR8726TRPBFDKR-ND",IRLR8726TRPBF,Infineon Technologies,Infineon Technologies,MOSFET N-CH 30V 86A DPAK,"11,421",46.21,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",HEXFET®,Active,N-Channel,MOSFET (Metal Oxide),30 V,86A (Tc),"4.5V, 10V","5.8mOhm @ 25A, 10V",2.35V @ 50µA,23 nC @ 4.5 V,±20V,2150 pF @ 15 V,-,75W (Tc),-55°C ~ 175°C (TJ),-,-,Surface Mount,TO-252AA (DPAK),"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://www.infineon.com/dgdl/BSC050NE2LS_Rev+2.1_.pdf?folderId=db3a304326dfb1300126fb3bec803f1a&fileId=db3a304326dfb1300126fb5ce0cb3f2d,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6169/448%7EPPG-TDSON-8-5%7E%7E8.jpg,"BSC050NE2LSATMA1TR-ND,BSC050NE2LSATMA1CT-ND,BSC050NE2LSATMA1DKR-ND",BSC050NE2LSATMA1,Infineon Technologies,Infineon Technologies,MOSFET N-CH 25V 39A/58A TDSON,"10,120",46.21,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",OptiMOS™,Active,N-Channel,MOSFET (Metal Oxide),25 V,"39A (Ta), 58A (Tc)","4.5V, 10V","5mOhm @ 30A, 10V",2V @ 250µA,10.4 nC @ 10 V,±20V,760 pF @ 12 V,-,"2.5W (Ta), 28W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,PG-TDSON-8-5,8-PowerTDFN
https://ww1.microchip.com/downloads/en/DeviceDoc/VN2222LL%20B082013.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/TO-92-3%28StandardBody%29%2CTO-226_straightlead.jpg,VN2222LL-G-ND,VN2222LL-G,Microchip Technology,Microchip Technology,MOSFET N-CH 60V 230MA TO92-3,"3,983",46.21,0,1,Bag,-,Active,N-Channel,MOSFET (Metal Oxide),60 V,230mA (Tj),"5V, 10V","7.5Ohm @ 500mA, 10V",2.5V @ 1mA,-,±30V,60 pF @ 25 V,-,"400mW (Ta), 1W (Tc)",-55°C ~ 150°C (TJ),-,-,Through Hole,TO-92-3,"TO-226-3, TO-92-3 (TO-226AA)"
https://toshiba.semicon-storage.com/info/docget.jsp?did=6841&prodName=SSM6J501NU,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/516/6-uDFN-%282x2%29.jpg,"SSM6J501NULFTR-ND,SSM6J501NULFCT-ND,SSM6J501NULFDKR-ND","SSM6J501NU,LF",Toshiba Semiconductor and Storage,Toshiba Semiconductor and Storage,MOSFET P-CH 20V 10A 6UDFNB,"24,645",47.07,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",U-MOSVI,Active,P-Channel,MOSFET (Metal Oxide),20 V,10A (Ta),"1.5V, 4.5V","15.3mOhm @ 4A, 4.5V",1V @ 1mA,29.9 nC @ 4.5 V,±8V,2600 pF @ 10 V,-,1W (Ta),150°C (TJ),-,-,Surface Mount,6-UDFNB (2x2),6-WDFN Exposed Pad
https://www.onsemi.com/pdf/datasheet/nttfs5c673nl-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6295/488%7E511AB%7E%7E8.jpg,"NTTFS5C673NLTAGOSTR-ND,NTTFS5C673NLTAGOSCT-ND,NTTFS5C673NLTAGOSDKR-ND",NTTFS5C673NLTAG,onsemi,onsemi,MOSFET N-CH 60V 13A/50A 8WDFN,"5,500",47.07,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),60 V,"13A (Ta), 50A (Tc)","4.5V, 10V","9.3mOhm @ 25A, 10V",2V @ 250µA,9.5 nC @ 10 V,±20V,880 pF @ 25 V,-,"3.1W (Ta), 46W (Tc)",-55°C ~ 175°C (TJ),-,-,Surface Mount,8-WDFN (3.3x3.3),8-PowerWDFN
https://www.diodes.com/assets/Datasheets/DMG3414U.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4806/31%7ESOT23-3%7EF%2CN%2CSA%7E3.JPG,"DMG3414U-7DITR-ND,DMG3414U-7DICT-ND,DMG3414U-7DIDKR-ND",DMG3414U-7,Diodes Incorporated,Diodes Incorporated,MOSFET N-CH 20V 4.2A SOT23-3,"1,47,403",47.92,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),20 V,4.2A (Ta),"1.8V, 4.5V","25mOhm @ 8.2A, 4.5V",900mV @ 250µA,9.6 nC @ 4.5 V,±8V,829.9 pF @ 10 V,-,780mW (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-3,"TO-236-3, SC-59, SOT-23-3"
